2023-06-19 22:12:04,714 INFO    StreamThr :5008 [internal.py:wandb_internal():86] W&B internal server running at pid: 5008, started at: 2023-06-19 22:12:04.713009
2023-06-19 22:12:05,712 DEBUG   HandlerThread:5008 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.10.4', 'heartbeatAt': '2023-06-20T02:12:05.484332', 'startedAt': '2023-06-20T02:12:04.673218', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'my_proj', '--wandb_entity', 'gorcework', '--data_artifact', 'gorcework/my_proj/NYC-Taxi:v0'), 'state': 'running', 'program': 'C:\\zdev_ds\\mine\\mlops-zoomcamp\\cohorts\\2023\\02-experiment-tracking\\homework-wandb\\train.py', 'codePath': 'cohorts\\2023\\02-experiment-tracking\\homework-wandb\\train.py', 'git': {'remote': 'git@github.com:gabrielorce/mlops-zoomcamp.git', 'commit': '84cc5417b71236448a3fa3358f86e97d4f9e9e64'}, 'email': '63826702+gabrielorce@users.noreply.github.com', 'root': 'C:/zdev_ds/mine/mlops-zoomcamp', 'host': 'PowerGO', 'username': 'Bjorn', 'executable': 'C:\\Python310\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2501.0, 'min': 0.0, 'max': 2501.0}, 'cpu_freq_per_core': [{'current': 2501.0, 'min': 0.0, 'max': 2501.0}], 'disk': {'total': 907.8710899353027, 'used': 746.7535667419434}, 'memory': {'total': 15.933616638183594}}
2023-06-19 22:12:05,712 INFO    HandlerThread:5008 [system_monitor.py:probe():211] Finished collecting system info
2023-06-19 22:12:05,712 INFO    HandlerThread:5008 [system_monitor.py:probe():214] Publishing system info
2023-06-19 22:12:05,712 DEBUG   HandlerThread:5008 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-19 22:12:05,712 DEBUG   HandlerThread:5008 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-19 22:12:05,712 INFO    HandlerThread:5008 [system_monitor.py:probe():216] Finished publishing system info
2023-06-19 22:12:05,727 DEBUG   SenderThread:5008 [sender.py:send():369] send: files
2023-06-19 22:12:05,727 INFO    SenderThread:5008 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-19 22:12:05,749 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: stop_status
2023-06-19 22:12:05,750 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: stop_status
2023-06-19 22:12:06,044 DEBUG   SenderThread:5008 [sender.py:send():369] send: telemetry
2023-06-19 22:12:06,276 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_created():272] file/dir created: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\requirements.txt
2023-06-19 22:12:06,276 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_created():272] file/dir created: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-metadata.json
2023-06-19 22:12:06,276 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_created():272] file/dir created: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-summary.json
2023-06-19 22:12:06,345 DEBUG   SenderThread:5008 [sender.py:send():369] send: use_artifact
2023-06-19 22:12:06,376 INFO    wandb-upload_0:5008 [upload_job.py:push():133] Uploaded file C:\Users\Bjorn\AppData\Local\Temp\tmpjrkknisqwandb\yu4tmuu9-wandb-metadata.json
2023-06-19 22:12:07,278 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_created():272] file/dir created: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\output.log
2023-06-19 22:12:09,283 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\output.log
2023-06-19 22:12:09,750 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: status_report
2023-06-19 22:12:14,779 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: status_report
2023-06-19 22:12:15,380 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: partial_history
2023-06-19 22:12:15,380 DEBUG   SenderThread:5008 [sender.py:send():369] send: history
2023-06-19 22:12:15,380 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: summary_record
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 22:12:15,380 DEBUG   SenderThread:5008 [sender.py:send():369] send: exit
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:send_exit():574] handling exit code: 0
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:send_exit():576] handling runtime: 9
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:send_exit():582] send defer
2023-06-19 22:12:15,380 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,380 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-19 22:12:15,380 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-19 22:12:15,380 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 1
2023-06-19 22:12:15,395 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,395 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-19 22:12:15,395 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,395 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 1
2023-06-19 22:12:15,395 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 2
2023-06-19 22:12:15,396 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,396 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-19 22:12:15,396 INFO    HandlerThread:5008 [system_monitor.py:finish():190] Stopping system monitor
2023-06-19 22:12:15,396 INFO    HandlerThread:5008 [interfaces.py:finish():202] Joined cpu monitor
2023-06-19 22:12:15,396 DEBUG   SystemMonitor:5008 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-19 22:12:15,397 INFO    HandlerThread:5008 [interfaces.py:finish():202] Joined disk monitor
2023-06-19 22:12:15,397 DEBUG   SystemMonitor:5008 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [interfaces.py:finish():202] Joined memory monitor
2023-06-19 22:12:15,398 DEBUG   SystemMonitor:5008 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [interfaces.py:finish():202] Joined network monitor
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 2
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 3
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send():369] send: stats
2023-06-19 22:12:15,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 3
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 4
2023-06-19 22:12:15,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 4
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 5
2023-06-19 22:12:15,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send():369] send: summary
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 5
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 6
2023-06-19 22:12:15,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,398 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-19 22:12:15,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,398 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 6
2023-06-19 22:12:15,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: status_report
2023-06-19 22:12:15,552 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 7
2023-06-19 22:12:15,552 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:15,552 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-19 22:12:15,552 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:15,553 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 7
2023-06-19 22:12:16,332 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\config.yaml
2023-06-19 22:12:16,333 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-summary.json
2023-06-19 22:12:16,428 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 22:12:16,777 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 8
2023-06-19 22:12:16,778 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 22:12:16,778 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:16,778 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-19 22:12:16,779 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:16,779 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 8
2023-06-19 22:12:16,779 INFO    SenderThread:5008 [job_builder.py:build():232] Attempting to build job artifact
2023-06-19 22:12:16,779 INFO    SenderThread:5008 [job_builder.py:build():256] is repo sourced job
2023-06-19 22:12:16,788 INFO    SenderThread:5008 [job_builder.py:build():297] adding wandb-job metadata file
2023-06-19 22:12:16,794 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 9
2023-06-19 22:12:16,794 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:16,794 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-19 22:12:16,794 DEBUG   SenderThread:5008 [sender.py:send():369] send: artifact
2023-06-19 22:12:17,343 INFO    Thread-16 :5008 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\output.log
2023-06-19 22:12:17,442 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 22:12:17,840 INFO    wandb-upload_0:5008 [upload_job.py:push():91] Uploaded file C:\Users\Bjorn\AppData\Local\wandb\wandb\artifacts\staging\tmpkn1mn35d
2023-06-19 22:12:17,853 INFO    wandb-upload_1:5008 [upload_job.py:push():91] Uploaded file C:\Users\Bjorn\AppData\Local\wandb\wandb\artifacts\staging\tmpxqd7z0el
2023-06-19 22:12:18,910 INFO    SenderThread:5008 [sender.py:send_artifact():1450] sent artifact job-git_github.com_gabrielorce_mlops-zoomcamp.git_cohorts_2023_02-experiment-tracking_homework-wandb_train.py - {'id': 'QXJ0aWZhY3Q6NDkzMDM2NDc1', 'digest': 'dfbf35d7297855ee867acc7753fdd4f0', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc3OTUyMDUz', 'latestArtifact': None}, 'version': 'latest'}
2023-06-19 22:12:18,910 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:18,910 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-19 22:12:18,910 INFO    SenderThread:5008 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-19 22:12:19,369 INFO    SenderThread:5008 [dir_watcher.py:finish():389] scan: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files
2023-06-19 22:12:19,370 INFO    SenderThread:5008 [dir_watcher.py:finish():403] scan save: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\config.yaml config.yaml
2023-06-19 22:12:19,371 INFO    SenderThread:5008 [dir_watcher.py:finish():403] scan save: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\output.log output.log
2023-06-19 22:12:19,380 INFO    SenderThread:5008 [dir_watcher.py:finish():403] scan save: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\requirements.txt requirements.txt
2023-06-19 22:12:19,387 INFO    SenderThread:5008 [dir_watcher.py:finish():403] scan save: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-metadata.json wandb-metadata.json
2023-06-19 22:12:19,389 INFO    SenderThread:5008 [dir_watcher.py:finish():403] scan save: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-summary.json wandb-summary.json
2023-06-19 22:12:19,397 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 10
2023-06-19 22:12:19,398 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 22:12:19,398 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:19,402 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-19 22:12:19,404 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:19,404 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-19 22:12:19,404 INFO    SenderThread:5008 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 22:12:19,809 INFO    wandb-upload_1:5008 [upload_job.py:push():133] Uploaded file C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\output.log
2023-06-19 22:12:19,959 INFO    wandb-upload_0:5008 [upload_job.py:push():133] Uploaded file C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\config.yaml
2023-06-19 22:12:20,101 INFO    wandb-upload_2:5008 [upload_job.py:push():133] Uploaded file C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\requirements.txt
2023-06-19 22:12:20,108 INFO    wandb-upload_3:5008 [upload_job.py:push():133] Uploaded file C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\files\wandb-summary.json
2023-06-19 22:12:20,321 INFO    Thread-15 (_thread_body):5008 [sender.py:transition_state():602] send defer: 11
2023-06-19 22:12:20,323 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:20,324 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-19 22:12:20,325 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:20,326 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-19 22:12:20,326 INFO    SenderThread:5008 [file_pusher.py:join():164] waiting for file pusher
2023-06-19 22:12:20,327 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 12
2023-06-19 22:12:20,327 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:20,328 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-19 22:12:20,329 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:20,329 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-19 22:12:20,477 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 13
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:20,477 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:20,477 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-19 22:12:20,477 INFO    SenderThread:5008 [sender.py:transition_state():602] send defer: 14
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: defer
2023-06-19 22:12:20,477 INFO    HandlerThread:5008 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send():369] send: final
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send():369] send: footer
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: defer
2023-06-19 22:12:20,477 INFO    SenderThread:5008 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: server_info
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: get_summary
2023-06-19 22:12:20,477 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 22:12:20,477 DEBUG   SenderThread:5008 [sender.py:send_request():396] send_request: server_info
2023-06-19 22:12:20,584 INFO    MainThread:5008 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-19 22:12:20,585 INFO    MainThread:5008 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-19 22:12:20,609 INFO    MainThread:5008 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-06-19 22:12:20,628 DEBUG   HandlerThread:5008 [handler.py:handle_request():144] handle_request: shutdown
2023-06-19 22:12:20,629 INFO    HandlerThread:5008 [handler.py:finish():854] shutting down handler
2023-06-19 22:12:21,507 INFO    WriterThread:5008 [datastore.py:close():298] close: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_221204-agpmxil4\run-agpmxil4.wandb
2023-06-19 22:12:21,592 INFO    SenderThread:5008 [sender.py:finish():1526] shutting down sender
2023-06-19 22:12:21,592 INFO    SenderThread:5008 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 22:12:21,592 INFO    SenderThread:5008 [file_pusher.py:join():164] waiting for file pusher
